               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  89,            0.043369,            0.052834,            0.012237,             0.59429,              0.6387,             0.64713,             0.37164,            0.041734,             0.05713,            0.012811,           0.0023527,           0.0023527,           0.0023527
                  90,            0.043308,            0.052821,            0.012299,             0.72124,              0.5925,             0.65613,             0.38425,            0.040804,            0.056251,            0.011648,           0.0023356,           0.0023356,           0.0023356
                  91,            0.042618,            0.052579,            0.012164,             0.67127,             0.62139,             0.66871,             0.39634,            0.041715,            0.057418,            0.011536,           0.0023184,           0.0023184,           0.0023184
                  92,            0.043269,            0.051838,            0.012148,             0.70698,             0.61292,             0.67499,             0.39992,            0.040886,            0.056373,            0.011693,           0.0023011,           0.0023011,           0.0023011
                  93,            0.042989,            0.052289,            0.012186,             0.67125,             0.63959,             0.66992,             0.39476,            0.040514,             0.05658,            0.011868,           0.0022838,           0.0022838,           0.0022838
                  94,            0.043154,            0.053084,            0.012186,             0.64161,               0.664,             0.67419,             0.38931,            0.041221,            0.057034,            0.011282,           0.0022663,           0.0022663,           0.0022663
                  95,            0.042871,            0.052575,            0.012525,             0.74938,              0.5424,             0.66617,             0.39592,            0.041145,            0.056605,            0.012117,           0.0022488,           0.0022488,           0.0022488
                  96,            0.042612,            0.051555,             0.01184,             0.63112,             0.64306,             0.67164,             0.39451,            0.040581,            0.056045,            0.011269,           0.0022311,           0.0022311,           0.0022311
                  97,            0.042651,            0.051856,            0.012444,             0.61551,              0.6674,             0.66866,             0.38023,            0.041579,            0.057001,             0.01156,           0.0022134,           0.0022134,           0.0022134
                  98,            0.042626,            0.051387,            0.012037,             0.61558,             0.62619,             0.65928,             0.38586,            0.040741,            0.057039,            0.012122,           0.0021957,           0.0021957,           0.0021957
                  99,            0.042856,            0.052004,            0.012076,             0.65507,             0.66209,             0.68993,             0.40908,            0.040889,            0.057029,            0.011413,           0.0021778,           0.0021778,           0.0021778
                 100,            0.042718,            0.052621,            0.011953,             0.60883,             0.65968,             0.65737,             0.39056,            0.041132,            0.057389,            0.012014,           0.0021599,           0.0021599,           0.0021599
                 101,            0.042717,            0.053161,            0.011876,             0.66732,              0.6397,             0.66127,             0.37845,            0.041064,            0.056778,            0.011598,           0.0021419,           0.0021419,           0.0021419
                 102,            0.042516,             0.05252,            0.011433,              0.6863,             0.63186,             0.67493,             0.40556,            0.040547,            0.057028,            0.011298,           0.0021239,           0.0021239,           0.0021239
                 103,            0.042837,             0.05142,             0.01182,             0.64044,             0.66492,             0.67592,             0.39941,            0.040738,            0.056841,             0.01225,           0.0021058,           0.0021058,           0.0021058
                 104,             0.04233,             0.05149,            0.011994,             0.68423,             0.59696,             0.66804,             0.39722,             0.04062,            0.056551,            0.011781,           0.0020877,           0.0020877,           0.0020877
                 105,            0.042383,            0.051864,            0.011786,             0.72235,             0.61245,             0.68402,              0.4051,            0.040871,            0.056736,            0.012087,           0.0020695,           0.0020695,           0.0020695
                 106,            0.042706,             0.05188,             0.01137,             0.53689,             0.69028,             0.65241,             0.38344,            0.040872,            0.057526,            0.011797,           0.0020512,           0.0020512,           0.0020512
                 107,            0.042592,            0.052039,            0.011674,             0.63476,             0.69429,             0.68965,             0.40256,            0.041212,            0.057342,             0.01169,            0.002033,            0.002033,            0.002033
                 108,            0.042793,            0.052059,            0.011815,             0.66068,             0.66923,             0.68044,             0.40432,            0.040781,            0.056706,            0.011593,           0.0020146,           0.0020146,           0.0020146
                 109,            0.042878,             0.05224,            0.012018,              0.6243,             0.66267,             0.66351,             0.39508,             0.04046,            0.057293,            0.011922,           0.0019962,           0.0019962,           0.0019962
                 110,            0.042295,            0.050911,            0.011436,             0.74384,             0.55205,             0.64127,             0.37856,            0.040485,            0.057741,            0.012148,           0.0019778,           0.0019778,           0.0019778
                 111,            0.042449,            0.051122,             0.01161,             0.71448,             0.60863,             0.67544,             0.39368,             0.04099,            0.056702,            0.011353,           0.0019594,           0.0019594,           0.0019594
                 112,            0.041966,            0.052504,            0.011531,             0.68305,              0.6247,             0.67478,             0.40058,            0.040343,             0.05751,            0.011318,           0.0019409,           0.0019409,           0.0019409
                 113,            0.042718,             0.05235,            0.011929,             0.60917,             0.62933,             0.63557,             0.36756,            0.040865,            0.056447,            0.012582,           0.0019224,           0.0019224,           0.0019224
                 114,            0.041943,            0.051299,            0.011413,             0.74689,             0.58994,              0.6748,             0.40012,            0.040242,            0.056122,            0.011692,           0.0019039,           0.0019039,           0.0019039
                 115,             0.04209,            0.051522,            0.011324,             0.68853,             0.62434,             0.67822,             0.40476,            0.040509,            0.056768,            0.011453,           0.0018854,           0.0018854,           0.0018854
                 116,            0.042073,            0.051464,            0.011276,             0.57583,             0.70011,             0.68065,             0.39882,            0.040454,            0.056548,            0.011462,           0.0018668,           0.0018668,           0.0018668
                 117,            0.042055,            0.051188,            0.011226,             0.68301,             0.65117,              0.6778,              0.4057,            0.040434,            0.056508,            0.011718,           0.0018483,           0.0018483,           0.0018483
                 118,            0.041995,            0.050606,            0.010908,             0.75815,             0.58149,             0.67539,             0.39846,             0.04051,            0.056697,            0.011517,           0.0018297,           0.0018297,           0.0018297
                 119,            0.042787,            0.051521,            0.011205,             0.75519,             0.59779,              0.6753,              0.3954,             0.04088,            0.057168,            0.011604,           0.0018111,           0.0018111,           0.0018111
                 120,            0.041618,             0.05074,            0.011322,             0.67972,             0.61742,             0.66034,             0.38592,            0.041374,            0.058424,            0.011912,           0.0017925,           0.0017925,           0.0017925
                 121,            0.041858,             0.05044,             0.01111,             0.67614,             0.65208,             0.67882,             0.40221,            0.040423,             0.05653,            0.011317,           0.0017739,           0.0017739,           0.0017739
                 122,              0.0422,            0.051593,            0.011127,             0.75601,             0.59572,             0.67954,             0.40167,            0.040366,            0.056727,            0.011237,           0.0017554,           0.0017554,           0.0017554
                 123,            0.042115,            0.050869,            0.011059,             0.74461,             0.58851,             0.67019,             0.39492,            0.040617,            0.057582,            0.011535,           0.0017368,           0.0017368,           0.0017368
                 124,            0.041577,             0.05171,            0.010608,             0.72107,             0.61082,             0.68319,             0.40087,            0.040375,             0.05666,            0.011242,           0.0017182,           0.0017182,           0.0017182
                 125,            0.042061,            0.051584,            0.011105,             0.72509,             0.59752,             0.67095,             0.39428,            0.040308,            0.056893,            0.011729,           0.0016997,           0.0016997,           0.0016997
                 126,            0.041851,             0.05094,             0.01093,               0.687,             0.63696,             0.67583,              0.3968,            0.040468,            0.056839,            0.011177,           0.0016811,           0.0016811,           0.0016811
                 127,            0.041455,            0.050069,            0.010838,             0.63976,             0.67457,             0.66806,             0.39425,            0.040434,            0.056459,            0.012056,           0.0016626,           0.0016626,           0.0016626
                 128,            0.041473,            0.050494,            0.010989,             0.60312,             0.70071,             0.66733,             0.39457,            0.040182,            0.056738,             0.01132,           0.0016441,           0.0016441,           0.0016441
                 129,            0.041923,            0.051821,            0.010661,             0.69087,             0.60328,             0.65825,             0.38362,            0.040443,            0.057093,            0.011364,           0.0016257,           0.0016257,           0.0016257
                 130,             0.04191,            0.050727,             0.01087,             0.63652,              0.6279,              0.6538,             0.38598,            0.040499,            0.057192,            0.011616,           0.0016072,           0.0016072,           0.0016072
                 131,            0.041775,            0.051067,            0.010703,             0.64711,             0.64834,             0.66568,             0.39343,            0.040437,            0.057022,            0.011499,           0.0015888,           0.0015888,           0.0015888
                 132,            0.041616,            0.050678,            0.011097,              0.6871,             0.62855,             0.67565,              0.3976,            0.040263,            0.056204,            0.011937,           0.0015704,           0.0015704,           0.0015704
                 133,            0.041356,             0.05085,            0.010491,             0.63819,             0.70057,             0.68044,             0.39838,            0.040174,            0.056535,            0.011596,           0.0015521,           0.0015521,           0.0015521
                 134,            0.041499,            0.050687,            0.011073,             0.71177,             0.62174,             0.67539,             0.40051,            0.040231,            0.057084,            0.011384,           0.0015338,           0.0015338,           0.0015338
                 135,            0.041582,            0.050866,            0.011142,             0.67856,             0.63998,                0.67,             0.40406,             0.04019,            0.056893,            0.011455,           0.0015156,           0.0015156,           0.0015156
                 136,            0.041427,            0.049914,            0.010647,             0.71952,             0.60285,             0.67216,             0.39608,            0.040781,            0.056653,            0.011629,           0.0014974,           0.0014974,           0.0014974
                 137,             0.04144,            0.049763,            0.010714,             0.70385,             0.62783,             0.67817,             0.40274,            0.040383,            0.056888,            0.011382,           0.0014792,           0.0014792,           0.0014792
                 138,            0.041313,            0.049898,             0.01069,             0.73819,             0.57609,             0.66371,             0.39449,            0.040304,            0.056882,            0.011484,           0.0014611,           0.0014611,           0.0014611
                 139,             0.04123,            0.050756,            0.010638,             0.75531,             0.59702,             0.66926,             0.40059,            0.040297,             0.05677,            0.011465,           0.0014431,           0.0014431,           0.0014431
                 140,            0.041456,            0.050433,            0.010359,             0.70331,             0.62065,             0.67577,             0.40347,            0.040049,            0.056561,            0.011403,           0.0014251,           0.0014251,           0.0014251
                 141,            0.041675,             0.05104,             0.01087,              0.7473,             0.59294,             0.66786,             0.40134,            0.040114,            0.057269,            0.011753,           0.0014072,           0.0014072,           0.0014072
                 142,            0.041114,            0.050065,             0.01056,             0.68798,             0.66761,             0.68125,             0.40626,            0.040192,             0.05671,            0.011887,           0.0013893,           0.0013893,           0.0013893
                 143,            0.041367,            0.051167,             0.01048,             0.67849,             0.65861,             0.67646,             0.40749,            0.040068,            0.056305,            0.011439,           0.0013716,           0.0013716,           0.0013716
                 144,            0.041644,            0.051652,            0.010428,             0.72174,             0.61362,             0.66993,              0.4006,             0.04036,            0.056785,            0.011352,           0.0013539,           0.0013539,           0.0013539
                 145,            0.040911,            0.050101,            0.010291,             0.68483,             0.64469,             0.67149,             0.40211,            0.040126,            0.056585,            0.011591,           0.0013363,           0.0013363,           0.0013363
                 146,            0.040713,            0.049956,            0.010398,             0.67491,             0.63654,             0.67045,             0.40276,            0.040007,            0.057106,            0.011502,           0.0013187,           0.0013187,           0.0013187
                 147,            0.041121,            0.050172,            0.010268,             0.73157,             0.62745,             0.67731,             0.40421,            0.039954,            0.056775,            0.011314,           0.0013012,           0.0013012,           0.0013012
                 148,            0.040884,            0.049885,            0.010364,             0.74764,             0.60313,             0.68005,              0.4055,            0.040011,             0.05707,            0.011475,           0.0012839,           0.0012839,           0.0012839
                 149,            0.041377,            0.049824,           0.0099555,             0.70305,             0.59273,             0.66221,             0.39469,            0.040156,            0.057109,             0.01197,           0.0012666,           0.0012666,           0.0012666
                 150,            0.041107,            0.050476,            0.010228,              0.7025,             0.63528,             0.67981,             0.40633,            0.040011,            0.056409,            0.011418,           0.0012494,           0.0012494,           0.0012494
                 151,            0.040976,            0.048529,            0.010013,             0.71258,             0.63452,             0.68343,             0.40634,            0.040125,            0.057165,            0.011394,           0.0012323,           0.0012323,           0.0012323
                 152,            0.040635,            0.049148,            0.010056,             0.72322,             0.62323,             0.66551,             0.39683,            0.040162,            0.057029,            0.011744,           0.0012153,           0.0012153,           0.0012153
                 153,            0.040875,            0.049754,            0.010134,             0.69931,             0.63887,              0.6772,              0.4074,            0.039888,            0.056395,            0.011594,           0.0011984,           0.0011984,           0.0011984
                 154,            0.040867,            0.050192,            0.010197,             0.73009,             0.62076,             0.67694,             0.40395,            0.039943,            0.056573,            0.011813,           0.0011816,           0.0011816,           0.0011816
                 155,            0.040764,            0.050635,            0.010189,             0.68216,             0.63353,              0.6633,             0.39381,            0.040255,            0.057358,            0.011873,           0.0011649,           0.0011649,           0.0011649
