               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  54,            0.023026,            0.043511,           0.0041288,             0.73314,             0.72057,             0.74051,             0.46216,            0.027152,            0.060375,           0.0094607,            0.008251,            0.008251,            0.008251
                  55,            0.023128,            0.043678,           0.0042829,             0.71664,             0.70178,              0.7345,              0.4552,            0.026975,             0.06183,           0.0098175,            0.008218,            0.008218,            0.008218
                  56,            0.022937,            0.042948,           0.0041308,              0.7529,             0.68759,             0.73132,             0.45899,            0.027065,            0.061224,           0.0098533,            0.008185,            0.008185,            0.008185
                  57,            0.023239,             0.04277,           0.0044793,             0.73376,             0.73259,              0.7361,             0.45646,            0.026855,            0.061803,           0.0093882,            0.008152,            0.008152,            0.008152
                  58,            0.022676,            0.043665,           0.0041774,               0.734,             0.71786,             0.72801,             0.45263,            0.027215,            0.061745,            0.010098,            0.008119,            0.008119,            0.008119
                  59,            0.023034,            0.042705,           0.0039799,              0.7489,             0.70523,             0.73678,             0.46197,             0.02702,            0.062358,           0.0097312,            0.008086,            0.008086,            0.008086
                  60,            0.022291,            0.041489,            0.003652,             0.74823,             0.69876,             0.73446,             0.45894,            0.026645,            0.062015,           0.0098102,            0.008053,            0.008053,            0.008053
                  61,            0.023009,            0.042218,           0.0035331,              0.7199,             0.71625,             0.72977,             0.45581,            0.027037,            0.063812,            0.010285,             0.00802,             0.00802,             0.00802
                  62,            0.022475,            0.041782,           0.0040274,             0.73295,             0.70883,             0.72809,             0.45337,            0.026624,            0.062703,           0.0093542,            0.007987,            0.007987,            0.007987
                  63,            0.022753,            0.041781,           0.0039409,             0.73656,             0.71389,             0.72709,             0.45261,            0.026918,            0.062957,           0.0096254,            0.007954,            0.007954,            0.007954
                  64,            0.022377,             0.04148,           0.0034646,             0.72276,             0.71347,              0.7234,             0.45053,             0.02668,            0.064088,            0.010166,            0.007921,            0.007921,            0.007921
                  65,             0.02268,            0.040945,           0.0034961,             0.75591,             0.69711,             0.72668,             0.45365,            0.026838,            0.064091,           0.0097371,            0.007888,            0.007888,            0.007888
                  66,            0.022583,            0.041097,           0.0031172,              0.7617,             0.68936,             0.72975,             0.45577,            0.026985,            0.064446,           0.0093676,            0.007855,            0.007855,            0.007855
                  67,            0.021985,            0.040502,           0.0032972,             0.75188,             0.69542,             0.72916,             0.44803,            0.027265,            0.064247,           0.0098417,            0.007822,            0.007822,            0.007822
                  68,            0.021998,            0.040685,           0.0031363,             0.71527,             0.72656,             0.72564,             0.45165,            0.026875,            0.064035,           0.0096303,            0.007789,            0.007789,            0.007789
                  69,            0.021716,            0.040447,           0.0031676,             0.73971,             0.71904,             0.73801,             0.46192,            0.026616,            0.065003,            0.010076,            0.007756,            0.007756,            0.007756
                  70,             0.02148,            0.039278,           0.0029449,             0.73414,             0.71999,             0.72887,             0.45345,            0.026701,            0.065567,             0.01005,            0.007723,            0.007723,            0.007723
                  71,            0.021729,            0.040128,           0.0030789,             0.75285,             0.71676,              0.7333,             0.45506,            0.027048,             0.06616,           0.0093657,             0.00769,             0.00769,             0.00769
                  72,            0.021069,            0.039761,           0.0032422,             0.72342,             0.73992,             0.74043,             0.46163,            0.026922,             0.06419,           0.0097518,            0.007657,            0.007657,            0.007657
                  73,            0.021515,            0.039293,           0.0028772,             0.70677,             0.75287,             0.73725,             0.45932,            0.026675,            0.064647,            0.010789,            0.007624,            0.007624,            0.007624
                  74,            0.021004,             0.03906,           0.0028238,             0.75979,             0.70374,             0.73112,             0.45683,            0.026611,            0.066433,           0.0095751,            0.007591,            0.007591,            0.007591
                  75,            0.020776,            0.038158,           0.0028085,             0.72785,             0.73008,             0.73178,             0.45725,            0.026745,            0.066565,            0.010345,            0.007558,            0.007558,            0.007558
                  76,            0.021042,            0.037836,           0.0027543,             0.75232,             0.71545,             0.72515,             0.44775,            0.026957,            0.067321,            0.010104,            0.007525,            0.007525,            0.007525
