               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 101,            0.025173,            0.053426,           0.0047113,              0.7086,              0.6906,             0.71084,              0.4354,            0.027585,            0.062007,            0.010254,              0.0067,              0.0067,              0.0067
                 102,            0.025233,            0.051739,           0.0047353,             0.72827,             0.66825,              0.7151,             0.43477,            0.027752,            0.061382,            0.010308,            0.006667,            0.006667,            0.006667
                 103,            0.025596,            0.052275,           0.0048333,             0.73467,             0.69144,             0.72423,             0.44025,            0.027754,            0.059802,            0.010807,            0.006634,            0.006634,            0.006634
                 104,            0.024889,            0.052042,           0.0047074,             0.72986,             0.67255,             0.71249,             0.43362,            0.027591,            0.060917,            0.010957,            0.006601,            0.006601,            0.006601
                 105,            0.025474,            0.052276,           0.0050654,             0.74075,             0.66903,             0.71806,             0.43164,            0.028007,             0.06151,           0.0099878,            0.006568,            0.006568,            0.006568
                 106,            0.025229,            0.051933,           0.0051829,             0.74606,             0.67169,             0.72162,             0.44298,              0.0275,            0.060831,           0.0098137,            0.006535,            0.006535,            0.006535
                 107,            0.025114,            0.053111,           0.0046942,             0.72514,             0.67697,             0.71088,             0.43178,            0.027479,            0.060978,            0.010208,            0.006502,            0.006502,            0.006502
                 108,            0.025067,            0.052184,           0.0047197,             0.74646,             0.67651,             0.72144,             0.44342,            0.027387,            0.060313,            0.010233,            0.006469,            0.006469,            0.006469
                 109,            0.025072,             0.05236,           0.0045044,             0.73722,             0.67811,             0.71664,             0.43969,            0.027123,            0.060858,            0.010606,            0.006436,            0.006436,            0.006436
                 110,             0.02497,            0.052669,           0.0045097,             0.73133,             0.69154,              0.7296,             0.44754,            0.027295,            0.060291,             0.01016,            0.006403,            0.006403,            0.006403
                 111,               0.025,              0.0527,           0.0044143,             0.73877,             0.68768,              0.7272,             0.44105,            0.027501,            0.061961,            0.010245,             0.00637,             0.00637,             0.00637
