               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 117,            0.022748,            0.049335,           0.0036894,             0.73147,             0.68949,             0.72929,             0.45123,            0.027065,            0.061924,           0.0099244,            0.002344,            0.002344,            0.002344
                 118,            0.022815,             0.04956,           0.0036939,             0.73512,             0.69828,             0.73406,             0.45626,            0.027004,            0.061444,           0.0095028,            0.002278,            0.002278,            0.002278
                 119,            0.022887,            0.050023,           0.0037772,             0.75289,             0.67452,             0.73385,             0.45434,            0.026986,            0.061318,           0.0096116,            0.002212,            0.002212,            0.002212
                 120,            0.022731,            0.048701,           0.0036657,             0.74255,             0.67245,             0.72373,             0.44882,            0.027028,             0.06161,            0.010164,            0.002146,            0.002146,            0.002146
                 121,            0.022688,            0.050092,           0.0037988,             0.72683,             0.69059,             0.72806,             0.45049,            0.026922,            0.061897,           0.0098482,             0.00208,             0.00208,             0.00208
                 122,            0.022722,            0.050021,           0.0039249,             0.70675,             0.69536,             0.72369,             0.44838,            0.026917,            0.061526,           0.0098211,            0.002014,            0.002014,            0.002014
                 123,            0.022781,            0.049488,           0.0034728,             0.72935,             0.67434,             0.72839,             0.45206,            0.027006,            0.061581,            0.009892,            0.001948,            0.001948,            0.001948
                 124,            0.022682,            0.049245,           0.0037787,             0.74952,              0.6638,             0.72708,             0.44828,            0.027078,            0.062266,            0.010348,            0.001882,            0.001882,            0.001882
                 125,            0.022379,            0.049697,           0.0037293,             0.74274,             0.67823,             0.72895,             0.45287,            0.026868,            0.061918,            0.010032,            0.001816,            0.001816,            0.001816
                 126,             0.02247,            0.049898,           0.0038084,             0.73036,              0.7089,             0.73566,             0.45637,            0.026964,            0.062518,           0.0098873,             0.00175,             0.00175,             0.00175
                 127,            0.022304,             0.04915,           0.0035515,              0.7067,             0.72383,             0.72903,             0.45019,             0.02699,            0.062028,            0.010124,            0.001684,            0.001684,            0.001684
                 128,            0.022142,            0.048416,           0.0035906,             0.73738,             0.68307,             0.72563,             0.44866,            0.027004,            0.063538,            0.010246,            0.001618,            0.001618,            0.001618
                 129,            0.022439,            0.049768,           0.0038086,             0.72672,             0.69283,             0.72902,             0.45221,            0.026984,            0.062119,            0.010212,            0.001552,            0.001552,            0.001552
                 130,             0.02227,            0.048945,           0.0036121,             0.73839,              0.6838,             0.72436,             0.44934,            0.026895,            0.062259,            0.010009,            0.001486,            0.001486,            0.001486
                 131,            0.022185,            0.048895,           0.0034078,             0.71423,             0.71046,             0.73324,             0.45546,             0.02696,            0.062099,            0.010191,             0.00142,             0.00142,             0.00142
                 132,            0.022112,            0.048371,            0.003454,             0.71754,             0.70803,             0.73035,             0.45311,            0.026913,            0.062272,            0.010363,            0.001354,            0.001354,            0.001354
                 133,            0.022011,            0.048298,           0.0031486,             0.72127,             0.69657,             0.72548,             0.44984,            0.027059,            0.062636,            0.010272,            0.001288,            0.001288,            0.001288
                 134,            0.021892,            0.047736,           0.0031709,             0.72124,              0.6965,             0.72688,             0.45131,             0.02697,            0.062681,            0.010267,            0.001222,            0.001222,            0.001222
                 135,            0.021829,            0.047783,           0.0033516,             0.71834,             0.69678,             0.72532,             0.45049,            0.026913,            0.062799,            0.010434,            0.001156,            0.001156,            0.001156
